Capture Time,PUN,X,Y
2022/10/26 01:06:50:382,1122235BHA110978,584.6,556.9
2022/10/26 01:08:49:227,1122235BHA110979,541.2,499.0
2022/10/25 22:49:31:132,1122235BHA110980,553.5,486.8
2022/10/26 01:07:49:303,1122235BHA110984,530.0,514.9
2022/10/26 01:07:44:402,1122235BHA110985,601.2,530.5
2022/10/26 01:08:03:721,1122235BHA110989,525.2,487.3
2022/10/26 01:07:57:409,1122235BHA110990,568.6,522.8
2022/10/26 00:49:38:114,1122235BHA110991,542.2,543.4
2022/10/26 00:48:23:486,1122235BHA110993,575.4,550.4
2022/10/26 00:49:06:204,1122235BHA110994,560.5,535.9
2022/10/26 00:49:09:202,1122235BHA110995,559.9,500.6
2022/10/26 00:49:11:703,1122235BHA110997,572.2,539.3
2022/10/26 00:47:31:166,1122235BHA110998,558.4,569.3
2022/10/26 00:47:52:875,1122235BHA110999,531.1,593.5
2022/10/26 00:49:41:215,1122235BHA111000,528.4,571.1
2022/10/26 00:49:44:417,1122235BHA111001,576.5,501.2
2022/10/26 00:51:02:442,1122235BHA111002,574.9,519.9
2022/10/26 00:58:34:304,1122235BHA111003,579.0,485.9
2022/10/26 00:47:55:976,1122235BHA111004,579.8,507.7
2022/10/26 00:47:59:378,1122235BHA111005,579.4,491.0
2022/10/26 00:49:47:816,1122235BHA111006,574.7,520.7
2022/10/26 00:48:38:891,1122235BHA111007,547.9,489.9
2022/10/26 00:47:28:168,1122235BHA111008,535.4,654.3
2022/10/26 00:47:49:773,1122235BHA111009,555.0,519.6
2022/10/26 00:48:21:386,1122235BHA111010,596.5,509.9
2022/10/26 00:48:19:385,1122235BHA111011,581.5,553.9
2022/10/26 00:48:35:191,1122235BHA111012,541.8,516.4
2022/10/26 00:48:14:883,1122235BHA111013,542.9,557.2
2022/10/26 00:47:34:671,1122235BHA111014,538.3,557.9
2022/10/26 00:47:38:470,1122235BHA111015,563.5,533.1
2022/10/26 00:48:32:390,1122235BHA111016,593.9,536.7
2022/10/26 00:50:11:430,1122235BHA111017,587.0,516.2
2022/10/26 00:50:38:635,1122235BHA111018,587.4,514.6
2022/10/26 00:50:33:639,1122235BHA111019,570.0,522.0
2022/10/26 00:49:03:499,1122235BHA111020,567.7,653.7
2022/10/26 00:50:08:422,1122235BHA111022,552.1,523.6
2022/10/26 07:30:00:717,1122235BHA111053,543.5,536.0
2022/10/26 07:27:01:352,1122235BHA111057,566.8,497.1
2022/10/26 07:29:55:114,1122235BHA111058,599.4,576.8
2022/10/26 07:29:50:012,1122235BHA111059,605.7,666.5
2022/10/26 07:26:45:447,1122235BHA111060,571.7,534.5
2022/10/26 07:27:42:867,1122235BHA111061,583.6,491.4
2022/10/26 07:27:22:859,1122235BHA111062,559.5,525.9
2022/10/26 07:26:40:245,1122235BHA111063,575.2,534.0
2022/10/26 07:31:30:349,1122235BHA111064,587.3,524.9
2022/10/26 07:31:51:255,1122235BHA111065,537.5,501.8
2022/10/26 07:26:58:351,1122235BHA111066,548.8,485.6
2022/10/26 07:28:08:582,1122235BHA111067,578.0,522.5
2022/10/26 07:30:27:526,1122235BHA111068,558.1,501.5
2022/10/26 07:30:22:025,1122235BHA111069,533.4,490.6
2022/10/26 07:29:04:596,1122235BHA111071,541.6,503.5
2022/10/26 07:28:04:976,1122235BHA111072,593.8,510.1
2022/10/26 07:28:01:573,1122235BHA111073,542.9,545.3
2022/10/26 07:30:16:521,1122235BHA111074,613.2,524.6
2022/10/26 07:30:11:720,1122235BHA111075,582.1,535.0
2022/10/26 07:28:58:094,1122235BHA111076,611.5,497.9
2022/10/26 07:28:17:881,1122235BHA111077,572.4,563.4
2022/10/26 07:27:58:772,1122235BHA111078,525.5,710.8
2022/10/26 07:30:09:620,1122235BHA111079,548.7,529.5
2022/10/26 07:28:15:779,1122235BHA111082,572.1,532.0
2022/10/26 07:49:11:632,1122235BHA111083,574.3,539.9
2022/10/26 07:38:23:798,1122235BHA111088,581.7,552.1
2022/10/26 07:38:55:510,1122235BHA111089,555.1,523.1
2022/10/26 07:40:21:238,1122235BHA111100,542.1,534.8
2022/10/26 07:42:25:892,1122235BHA111101,558.2,474.4
2022/10/26 07:42:22:685,1122235BHA111106,565.6,492.0
2022/10/26 07:47:30:691,1122235BHA111127,569.2,717.5
2022/10/26 07:48:02:305,1122235BHA111128,541.2,518.4
2022/10/26 07:47:37:002,1122235BHA111129,527.4,528.0
2022/10/26 07:48:11:408,1122235BHA111132,561.2,529.2
2022/10/26 07:47:40:405,1122235BHA111133,579.5,541.6
2022/10/26 07:49:49:044,1122235BHA111134,570.1,629.5
2022/10/26 07:46:21:272,1122235BHA111138,580.7,499.8
2022/10/26 07:47:33:896,1122235BHA111139,587.6,623.5
2022/10/26 07:46:06:462,1122235BHA111142,623.8,534.0
2022/10/26 07:41:08:257,1122235BHA111234,554.3,516.5
2022/10/26 07:40:51:554,1122235BHA111235,539.4,625.1
2022/10/26 07:50:03:148,1122235BHA111236,552.7,508.6
2022/10/26 07:46:18:067,1122235BHA111237,532.2,501.1
2022/10/26 07:41:05:854,1122235BHA111240,550.2,530.4
2022/10/26 07:45:56:659,1122235BHA111241,579.6,721.3
2022/10/26 07:46:15:767,1122235BHA111242,560.0,518.0
2022/10/26 07:48:05:607,1122235BHA111243,561.6,578.4
2022/10/26 07:39:21:319,1122235BHA111244,587.5,626.3
2022/10/26 07:41:14:960,1122235BHA111245,559.6,487.5
2022/10/26 07:46:13:664,1122235BHA111246,542.0,510.2
2022/10/26 07:39:50:128,1122235BHA111247,559.6,506.1
2022/10/26 07:39:32:521,1122235BHA111248,592.2,544.8
2022/10/26 07:39:46:738,1122235BHA111249,580.1,505.3
2022/10/26 07:39:29:822,1122235BHA111252,570.8,523.7
2022/10/26 07:39:43:628,1122235BHA111253,552.0,563.3
2022/10/26 07:39:40:524,1122235BHA111254,553.3,595.1
2022/10/26 07:39:24:319,1122235BHA111255,585.1,544.3
2022/10/26 07:42:19:182,1122235BHA111257,584.9,511.3
2022/10/26 07:41:44:775,1122235BHA111258,588.8,564.8
2022/10/26 07:37:43:082,1122235BHA111259,568.9,740.5
2022/10/26 07:40:59:353,1122235BHA111260,564.7,540.5
2022/10/26 07:38:00:187,1122235BHA111262,577.4,535.3
2022/10/26 07:45:59:561,1122235BHA111263,559.4,552.6
2022/10/26 07:48:13:408,1122235BHA111268,550.3,482.1
2022/10/26 07:46:02:961,1122235BHA111269,532.1,524.3
2022/10/26 07:41:11:458,1122235BHA111280,611.4,520.3
2022/10/26 07:40:55:053,1122235BHA111281,599.4,529.4
2022/10/26 07:40:48:650,1122235BHA111286,568.8,646.7
2022/10/26 07:30:43:633,1122235BHA112047,589.1,510.8
2022/10/26 07:31:05:539,1122235BHA112070,545.2,490.3
2022/10/25 20:57:12:617,1122235BHA112397,542.7,478.1
2022/10/25 22:45:30:045,1122235BHA112823,573.6,525.5
2022/10/25 14:40:30:820,1122235BHA112824,607.9,647.5
2022/10/25 14:40:10:413,1122235BHA112825,591.7,496.1
2022/10/25 22:42:21:680,1122235BHA112827,575.9,518.8
2022/10/25 22:45:46:650,1122235BHA112828,588.2,547.6
2022/10/25 14:37:59:266,1122235BHA112829,582.3,542.2
2022/10/25 14:41:30:043,1122235BHA112830,571.4,540.0
2022/10/25 14:41:43:250,1122235BHA112831,591.4,528.2
2022/10/25 22:42:58:592,1122235BHA112832,582.7,572.9
2022/10/25 22:42:34:482,1122235BHA112833,550.2,515.4
2022/10/25 14:41:49:248,1122235BHA112834,552.4,507.1
2022/10/25 14:41:23:940,1122235BHA112835,559.6,556.1
2022/10/25 14:40:48:128,1122235BHA112836,580.0,550.6
2022/10/25 22:43:54:715,1122235BHA112837,526.6,421.6
2022/10/25 22:45:33:347,1122235BHA112838,528.4,531.3
2022/10/26 00:00:39:659,1122235BHA112839,547.5,523.3
2022/10/25 22:43:06:394,1122235BHA112840,533.9,529.4
2022/10/25 23:59:59:645,1122235BHA112841,575.4,551.1
2022/10/25 22:42:40:683,1122235BHA112842,573.4,476.5
2022/10/25 22:42:37:783,1122235BHA112843,568.6,485.4
2022/10/25 23:59:55:646,1122235BHA112844,577.1,537.4
2022/10/26 00:00:18:351,1122235BHA112845,543.7,496.2
2022/10/25 22:43:57:814,1122235BHA112846,578.0,510.6
2022/10/25 22:43:01:492,1122235BHA112848,555.2,558.8
2022/10/25 22:42:16:982,1122235BHA112849,555.3,587.9
2022/10/25 22:43:09:196,1122235BHA112850,527.9,544.1
2022/10/25 22:43:51:509,1122235BHA112851,550.3,487.5
2022/10/25 22:42:19:777,1122235BHA112852,556.5,523.8
2022/10/25 14:57:39:389,1122235BHA112853,574.7,532.2
2022/10/25 14:59:41:835,1122235BHA112854,565.9,536.7
2022/10/25 14:57:15:183,1122235BHA112855,576.4,513.5
2022/10/25 14:40:12:414,1122235BHA112856,526.0,507.2
2022/10/26 00:07:41:012,1122235BHA112857,554.2,495.9
2022/10/25 14:59:04:421,1122235BHA112858,549.1,491.9
2022/10/25 14:57:01:574,1122235BHA112859,557.3,522.9
2022/10/25 14:59:38:333,1122235BHA112860,567.8,510.8
2022/10/25 15:02:19:491,1122235BHA112861,537.3,506.0
2022/10/26 00:07:38:110,1122235BHA112862,578.1,514.5
2022/10/25 14:56:55:975,1122235BHA112863,575.3,545.9
2022/10/25 14:59:21:026,1122235BHA112864,568.9,772.7
2022/10/25 15:00:02:141,1122235BHA112865,568.1,553.9
2022/10/25 14:59:24:029,1122235BHA112866,564.2,638.7
2022/10/26 00:08:10:424,1122235BHA112867,550.0,516.6
2022/10/25 14:57:36:087,1122235BHA112868,575.3,521.6
2022/10/25 22:45:49:055,1122235BHA112869,566.0,498.3
2022/10/26 00:07:53:114,1122235BHA112870,610.5,540.9
2022/10/26 00:08:01:819,1122235BHA112871,558.0,534.8
2022/10/26 00:07:17:101,1122235BHA112872,537.1,544.9
2022/10/26 00:07:14:001,1122235BHA112873,534.0,515.2
2022/10/26 00:05:56:073,1122235BHA112874,559.0,536.5
2022/10/26 00:08:17:627,1122235BHA112875,539.5,491.8
2022/10/26 00:08:20:926,1122235BHA112876,541.4,519.0
2022/10/26 00:07:59:418,1122235BHA112877,589.7,557.0
2022/10/25 14:57:11:979,1122235BHA112878,571.4,522.2
2022/10/25 14:59:01:520,1122235BHA112879,592.8,452.6
2022/10/26 00:07:56:117,1122235BHA112881,554.1,556.2
2022/10/26 00:08:13:523,1122235BHA112882,582.4,532.3
2022/10/25 22:35:39:633,1122235BHA112943,543.1,538.6
2022/10/25 22:44:22:321,1122235BHA112944,550.9,611.4
2022/10/25 22:41:57:068,1122235BHA112945,580.0,538.4
2022/10/26 00:00:14:951,1122235BHA112946,538.8,483.9
2022/10/25 22:41:50:966,1122235BHA112947,577.4,514.4
2022/10/25 22:41:18:954,1122235BHA112948,595.5,471.2
2022/10/25 22:41:36:863,1122235BHA112949,544.3,547.4
2022/10/25 22:40:56:350,1122235BHA112950,560.9,535.3
2022/10/25 22:41:33:661,1122235BHA112951,567.8,563.0
2022/10/25 22:41:12:752,1122235BHA112952,563.7,494.2
2022/10/25 22:41:15:556,1122235BHA112953,547.5,513.3
2022/10/25 22:40:52:746,1122235BHA112954,537.0,565.3
2022/10/25 22:41:06:950,1122235BHA112955,557.9,526.1
2022/10/25 22:42:14:074,1122235BHA112956,552.3,707.9
2022/10/25 22:40:49:843,1122235BHA112957,535.5,694.2
2022/10/25 22:40:59:549,1122235BHA112958,541.8,504.6
2022/10/25 23:58:26:614,1122235BHA112959,560.5,555.3
2022/10/25 22:42:31:582,1122235BHA112960,593.0,518.4
2022/10/25 22:41:30:660,1122235BHA112962,585.3,547.8
2022/10/25 22:41:47:966,1122235BHA112963,572.2,517.4
2022/10/25 22:41:54:169,1122235BHA112968,601.2,497.2
2022/10/25 22:41:39:962,1122235BHA112969,584.5,541.7
2022/10/26 00:00:33:660,1122235BHA112973,541.5,732.1
2022/10/26 00:00:06:447,1122235BHA112974,583.4,512.1
2022/10/26 00:06:36:887,1122235BHA112975,577.0,502.7
2022/10/25 22:44:59:334,1122235BHA112976,536.6,503.1
2022/10/26 00:06:27:285,1122235BHA112977,601.5,548.6
2022/10/26 00:01:29:677,1122235BHA112978,558.2,550.2
2022/10/26 00:06:18:281,1122235BHA112979,560.6,578.8
2022/10/26 00:06:54:093,1122235BHA112980,572.3,505.7
2022/10/26 00:06:13:182,1122235BHA112981,551.8,532.6
2022/10/26 00:06:23:682,1122235BHA112982,603.9,569.1
2022/10/26 00:00:37:062,1122235BHA112983,580.2,554.9
2022/10/26 00:06:31:485,1122235BHA112984,573.9,539.7
2022/10/26 00:05:51:971,1122235BHA112985,571.8,567.7
2022/10/25 23:59:49:342,1122235BHA112986,522.9,544.3
2022/10/26 00:01:13:872,1122235BHA112987,543.2,556.1
2022/10/26 00:01:09:271,1122235BHA112988,556.0,580.1
2022/10/25 22:35:22:327,1122235BHA112989,562.9,781.9
2022/10/25 14:40:43:126,1122235BHA112990,573.5,515.6
2022/10/25 14:40:33:622,1122235BHA112991,583.6,581.5
2022/10/26 00:00:42:061,1122235BHA112992,579.0,534.1
2022/10/26 00:06:51:093,1122235BHA112993,568.9,512.8
2022/10/25 14:38:01:869,1122235BHA112994,593.8,521.5
2022/10/25 14:40:51:228,1122235BHA112995,580.4,509.3
2022/10/25 14:41:27:041,1122235BHA112996,556.6,560.8
2022/10/25 14:40:54:231,1122235BHA112997,544.9,503.7
2022/10/26 00:06:42:691,1122235BHA112998,540.7,515.6
2022/10/26 00:01:06:570,1122235BHA112999,550.3,517.2
2022/10/25 14:41:46:152,1122235BHA113000,592.3,513.7
2022/10/25 14:40:37:223,1122235BHA113001,584.5,555.7
2022/10/25 14:40:57:632,1122235BHA113002,540.6,506.3
2022/10/25 23:58:43:217,1122235BHA113093,533.8,527.6
2022/10/26 00:00:11:849,1122235BHA113094,570.0,515.6
2022/10/25 23:58:29:514,1122235BHA113095,600.0,520.6
2022/10/25 22:44:42:027,1122235BHA113097,545.6,580.8
2022/10/25 23:58:22:012,1122235BHA113098,591.0,530.1
2022/10/25 23:58:31:814,1122235BHA113099,577.9,542.8
2022/10/25 23:58:51:423,1122235BHA113100,571.4,493.0
2022/10/25 22:44:18:620,1122235BHA113102,559.4,532.6
2022/10/25 23:58:49:122,1122235BHA113103,596.3,524.5
2022/10/25 23:57:24:990,1122235BHA113104,620.8,729.5
2022/10/25 23:57:58:803,1122235BHA113105,585.9,504.6
2022/10/25 23:59:52:442,1122235BHA113106,545.5,547.0
2022/10/25 22:44:24:221,1122235BHA113107,574.2,498.6
2022/10/25 23:58:01:904,1122235BHA113108,607.3,503.4
2022/10/25 22:45:01:234,1122235BHA113110,562.1,516.3
2022/10/25 22:44:44:029,1122235BHA113111,606.5,551.2
2022/10/25 22:44:04:417,1122235BHA113112,578.2,683.3
2022/10/25 22:44:01:512,1122235BHA113113,573.3,613.7
2022/10/25 22:44:06:614,1122235BHA113114,601.7,513.1
2022/10/25 22:44:26:121,1122235BHA113115,592.3,499.0
2022/10/25 22:44:09:015,1122235BHA113116,582.5,500.3
2022/10/25 22:45:08:537,1122235BHA113117,543.8,508.1
2022/10/25 22:45:44:650,1122235BHA113118,555.3,525.6
2022/10/25 23:58:46:222,1122235BHA113119,559.6,529.8
2022/10/25 22:44:48:130,1122235BHA113120,560.9,553.0
2022/10/25 22:44:45:928,1122235BHA113121,567.2,541.5
2022/10/25 22:45:03:240,1122235BHA113122,517.7,498.7
2022/10/26 00:08:49:036,1122235BHA113123,543.6,535.6
2022/10/26 00:05:39:768,1122235BHA113124,535.6,557.0
2022/10/26 00:08:59:839,1122235BHA113125,550.3,547.9
2022/10/25 14:59:45:436,1122235BHA113126,555.8,502.2
2022/10/26 00:09:50:957,1122235BHA113127,597.2,524.5
2022/10/26 00:09:03:342,1122235BHA113128,576.0,535.9
2022/10/26 00:08:45:742,1122235BHA113129,572.5,536.6
2022/10/26 00:08:57:237,1122235BHA113130,545.2,574.5
2022/10/26 00:09:36:654,1122235BHA113131,597.4,527.7
2022/10/26 00:09:32:550,1122235BHA113132,533.0,551.4
2022/10/26 00:09:29:450,1122235BHA113133,573.2,574.3
2022/10/26 00:08:42:433,1122235BHA113134,594.9,569.5
2022/10/26 00:06:05:677,1122235BHA113135,552.4,542.5
2022/10/26 00:09:48:160,1122235BHA113136,571.3,503.2
2022/10/26 00:07:29:806,1122235BHA113137,589.3,520.6
2022/10/26 00:09:26:849,1122235BHA113138,569.1,542.2
2022/10/26 00:07:10:802,1122235BHA113140,559.7,538.0
2022/10/25 15:04:15:631,1122235BHA113141,522.4,540.6
2022/10/26 00:07:07:999,1122235BHA113142,550.4,694.0
2022/10/25 15:02:55:604,1122235BHA113144,567.5,550.2
2022/10/25 15:03:44:220,1122235BHA113145,567.7,549.3
2022/10/25 15:03:23:013,1122235BHA113146,561.8,494.2
2022/10/25 15:04:19:232,1122235BHA113147,566.9,472.0
2022/10/26 00:05:47:671,1122235BHA113148,593.3,546.9
2022/10/26 00:05:58:575,1122235BHA113149,594.2,513.3
2022/10/25 15:02:58:706,1122235BHA113150,572.2,537.9
2022/10/25 15:03:47:421,1122235BHA113151,578.6,531.6
2022/10/26 00:07:32:910,1122235BHA113152,572.0,514.2
2022/10/25 14:57:29:585,1122235BHA113153,588.9,548.9
2022/10/25 14:44:16:002,1122235BHA113154,611.7,521.9
2022/10/25 14:44:06:996,1122235BHA113155,609.2,558.4
2022/10/26 00:09:45:856,1122235BHA113156,581.0,508.5
2022/10/26 00:09:43:955,1122235BHA113157,580.3,503.2
2022/10/25 14:57:06:176,1122235BHA113158,565.3,513.3
2022/10/25 14:56:48:972,1122235BHA113159,561.2,727.5
2022/10/25 14:56:52:071,1122235BHA113160,536.3,609.6
2022/10/25 14:41:32:242,1122235BHA113161,602.0,507.0
2022/10/25 14:55:28:742,1122235BHA113162,577.8,476.2
2022/10/25 14:55:31:748,1122235BHA113163,590.3,518.8
2022/10/25 14:57:08:680,1122235BHA113164,588.7,613.6
2022/10/25 14:41:51:850,1122235BHA113165,577.7,525.1
2022/10/25 14:44:40:410,1122235BHA113166,561.4,462.0
2022/10/25 14:56:19:662,1122235BHA113167,559.4,452.7
2022/10/25 14:56:21:960,1122235BHA113168,561.6,522.3
2022/10/25 14:55:26:241,1122235BHA113170,558.9,515.3
2022/10/25 14:55:55:051,1122235BHA113171,557.2,547.7
2022/10/25 14:56:16:661,1122235BHA113172,526.2,499.5
2022/10/25 14:55:51:950,1122235BHA113173,572.5,538.4
2022/10/26 00:02:12:594,1122235BHA113174,580.7,720.6
2022/10/25 14:40:08:113,1122235BHA113175,557.0,514.5
2022/10/25 14:37:34:258,1122235BHA113176,527.0,509.8
2022/10/25 14:37:37:558,1122235BHA113177,563.0,509.2
2022/10/25 14:55:08:934,1122235BHA113178,577.5,577.9
2022/10/25 14:55:14:236,1122235BHA113179,576.0,513.5
2022/10/25 14:37:16:750,1122235BHA113180,575.4,571.6
2022/10/25 14:37:20:153,1122235BHA113181,599.1,520.9
2022/10/25 14:55:02:232,1122235BHA113182,600.6,632.8
2022/10/25 23:57:27:893,1122235BHA113183,552.9,600.8
2022/10/25 14:37:13:653,1122235BHA113184,530.7,563.6
2022/10/25 14:40:05:111,1122235BHA113185,544.6,542.1
2022/10/25 14:44:37:809,1122235BHA113186,562.7,510.6
2022/10/25 14:55:58:558,1122235BHA113187,553.1,515.4
2022/10/25 14:37:27:956,1122235BHA113188,547.7,506.2
2022/10/25 14:37:10:747,1122235BHA113189,580.7,582.6
2022/10/25 23:58:08:107,1122235BHA113190,547.2,481.6
2022/10/25 23:57:30:292,1122235BHA113191,580.4,538.6
2022/10/25 14:58:54:815,1122235BHA113192,562.1,532.9
2022/10/25 23:59:25:934,1122235BHA113193,573.2,614.6
2022/10/25 23:58:04:806,1122235BHA113194,573.4,490.6
2022/10/25 23:57:32:192,1122235BHA113195,537.0,503.7
2022/10/25 14:37:30:858,1122235BHA113196,559.9,554.0
2022/10/25 23:59:15:029,1122235BHA113197,600.4,513.0
2022/10/25 23:59:28:334,1122235BHA113198,575.9,518.0
2022/10/25 23:59:18:230,1122235BHA113200,542.8,529.2
2022/10/25 23:59:31:435,1122235BHA113201,552.4,587.4
2022/10/26 00:01:52:484,1122235BHA113202,565.9,484.5
2022/10/26 00:01:36:685,1122235BHA113203,589.4,526.6
2022/10/25 14:43:55:996,1122235BHA113204,564.0,494.6
2022/10/26 00:01:56:589,1122235BHA113205,531.4,496.0
2022/10/25 23:59:08:727,1122235BHA113206,569.9,706.5
2022/10/25 23:59:11:629,1122235BHA113207,583.3,610.9
2022/10/26 00:01:39:983,1122235BHA113208,557.6,534.7
2022/10/26 00:01:49:086,1122235BHA113209,600.1,516.2
2022/10/26 00:01:32:780,1122235BHA113210,565.9,560.2
2022/10/26 00:01:17:377,1122235BHA113211,564.4,499.7
2022/10/25 23:59:35:036,1122235BHA113212,572.6,508.1
2022/10/25 14:55:47:449,1122235BHA113213,557.2,562.2
2022/10/25 15:04:12:732,1122235BHA113214,562.2,512.1
2022/10/25 15:03:17:109,1122235BHA113215,554.9,530.5
2022/10/25 14:37:52:666,1122235BHA113216,592.3,567.6
2022/10/25 14:37:55:566,1122235BHA113217,554.7,571.7
2022/10/25 15:00:12:244,1122235BHA113218,571.5,548.1
2022/10/25 15:02:28:593,1122235BHA113219,548.7,466.6
2022/10/25 15:00:10:144,1122235BHA113220,555.4,543.6
2022/10/25 15:02:22:195,1122235BHA113221,528.0,528.3
2022/10/25 14:54:45:827,1122235BHA113222,547.1,513.8
2022/10/25 14:54:24:819,1122235BHA113223,540.3,535.3
2022/10/25 15:02:25:192,1122235BHA113224,535.5,488.1
2022/10/25 15:00:07:242,1122235BHA113225,591.3,564.1
2022/10/25 15:03:41:519,1122235BHA113226,581.2,561.1
2022/10/25 14:53:54:811,1122235BHA113227,611.9,522.5
2022/10/25 14:54:30:321,1122235BHA113228,581.0,540.1
2022/10/26 00:01:46:784,1122235BHA113229,604.3,530.6
2022/10/25 14:54:04:412,1122235BHA113230,587.4,492.7
2022/10/25 14:54:10:115,1122235BHA113231,579.7,508.4
2022/10/25 14:54:19:916,1122235BHA113232,550.2,564.4
2022/10/25 14:54:40:824,1122235BHA113233,564.9,516.2
2022/10/25 14:53:59:110,1122235BHA113235,556.5,518.3
2022/10/25 14:54:35:924,1122235BHA113236,598.5,512.3
2022/10/25 14:49:20:511,1122235BHA113237,556.4,575.8
2022/10/25 14:54:51:229,1122235BHA113238,552.2,503.6
2022/10/25 14:54:59:332,1122235BHA113239,559.3,715.9
2022/10/25 14:54:14:716,1122235BHA113240,594.5,549.1
2022/10/25 14:54:01:410,1122235BHA113241,570.8,539.2
2022/10/25 14:51:57:165,1122235BHA113242,640.7,543.8
2022/10/25 14:45:57:240,1122235BHA113243,561.2,521.6
2022/10/25 14:46:20:245,1122235BHA113245,554.9,542.7
2022/10/25 15:02:52:702,1122235BHA113246,575.1,716.1
2022/10/25 14:55:24:240,1122235BHA113247,543.8,539.3
2022/10/25 14:44:54:015,1122235BHA113248,574.6,561.7
2022/10/25 14:45:47:134,1122235BHA113249,524.2,511.3
2022/10/25 14:44:43:410,1122235BHA113250,576.9,700.7
2022/10/25 14:45:50:035,1122235BHA113251,556.6,567.4
2022/10/25 14:56:13:658,1122235BHA113252,526.2,518.0
2022/10/25 14:44:01:196,1122235BHA113253,575.3,528.5
2022/10/25 14:44:49:914,1122235BHA113254,573.6,606.9
2022/10/25 14:46:13:643,1122235BHA113255,584.3,560.9
2022/10/25 14:46:30:551,1122235BHA113256,570.0,501.2
2022/10/25 14:42:13:556,1122235BHA113257,532.6,556.4
2022/10/25 14:42:07:054,1122235BHA113258,560.8,723.1
2022/10/26 07:29:14:900,1122235BHA113259,557.8,559.1
2022/10/25 14:42:25:961,1122235BHA113260,597.3,506.3
2022/10/25 14:44:30:207,1122235BHA113261,584.6,521.9
2022/10/25 14:44:09:900,1122235BHA113262,570.0,545.9
2022/10/25 14:43:58:895,1122235BHA113263,546.6,523.0
2022/10/25 15:03:19:813,1122235BHA113264,536.2,532.1
2022/10/25 14:42:17:360,1122235BHA113265,545.8,513.3
2022/10/25 14:42:09:860,1122235BHA113266,567.9,625.4
2022/10/25 14:44:23:503,1122235BHA113267,571.8,515.7
2022/10/25 14:46:10:544,1122235BHA113268,539.7,553.3
2022/10/25 14:46:33:752,1122235BHA113269,584.3,513.1
2022/10/25 14:46:27:749,1122235BHA113270,599.7,529.4
2022/10/25 14:46:16:945,1122235BHA113271,584.4,541.4
2022/10/25 14:42:24:060,1122235BHA113272,537.4,576.9
2022/10/25 22:46:38:972,1122235BHA113273,582.7,485.1
2022/10/26 00:08:55:236,1122235BHA113274,523.7,559.4
2022/10/26 00:11:06:783,1122235BHA113275,584.8,543.1
2022/10/25 14:46:36:859,1122235BHA113276,557.0,514.2
2022/10/25 14:48:27:790,1122235BHA113277,572.2,573.0
2022/10/25 22:46:14:371,1122235BHA113278,547.2,547.1
2022/10/25 22:46:32:567,1122235BHA113279,550.2,533.1
2022/10/25 22:46:09:860,1122235BHA113280,526.4,563.5
2022/10/25 22:47:15:983,1122235BHA113281,545.6,536.8
2022/10/25 22:45:42:749,1122235BHA113283,580.7,562.9
2022/10/25 22:46:58:675,1122235BHA113284,579.2,615.8
2022/10/25 22:48:03:900,1122235BHA113285,556.4,532.0
2022/10/25 22:47:46:295,1122235BHA113286,537.4,536.8
2022/10/25 14:58:58:519,1122235BHA113287,564.9,507.8
2022/10/25 22:46:41:670,1122235BHA113288,571.9,500.0
2022/10/25 14:45:31:727,1122235BHA113289,589.6,530.5
2022/10/25 22:49:45:837,1122235BHA113290,576.6,533.0
2022/10/25 14:57:32:790,1122235BHA113292,579.1,578.7
2022/10/25 22:45:27:243,1122235BHA113293,566.3,544.7
2022/10/25 14:45:53:736,1122235BHA113294,549.1,499.1
2022/10/25 22:47:25:185,1122235BHA113295,549.2,525.0
2022/10/25 22:48:59:319,1122235BHA113296,555.5,541.5
2022/10/25 22:48:36:913,1122235BHA113297,576.1,567.4
2022/10/25 22:45:25:345,1122235BHA113298,561.9,624.2
2022/10/25 22:46:20:564,1122235BHA113299,542.6,544.1
2022/10/25 22:48:34:112,1122235BHA113300,554.4,690.6
2022/10/25 22:49:23:027,1122235BHA113301,584.1,541.9
